Country,Year,BMI,BP,Continent
Costa Rica,1982,23.82701,130.4978,North America
Costa Rica,1983,23.88394,130.123,North America
Croatia,1984,25.41073,138.0509,Europe
Croatia,1985,25.44008,137.9792,Europe
Croatia,1986,25.47011,137.9156,Europe
Croatia,1987,25.50221,137.8813,Europe
Croatia,1988,25.53267,137.8358,Europe
Croatia,1990,25.58771,137.6711,Europe
Croatia,1991,25.58618,137.4709,Europe
Croatia,1992,25.57456,137.2091,Europe
Croatia,1993,25.55173,136.8886,Europe
Croatia,1994,25.55107,136.5882,Europe
Croatia,1995,25.57994,136.3365,Europe
Croatia,1996,25.61993,136.0952,Europe
Croatia,1997,25.66831,135.9215,Europe
Croatia,1998,25.72217,135.7684,Europe
Croatia,1999,25.78556,135.6513,Europe
Croatia,2000,25.85519,135.6015,Europe
Croatia,2001,25.93817,135.569,Europe
Croatia,2002,26.03011,135.5528,Europe
Croatia,2003,26.12982,135.5491,Europe
Croatia,2004,26.21837,135.5333,Europe
Croatia,2005,26.30989,135.5197,Europe
Croatia,2006,26.39597,135.4902,Europe
Croatia,2007,26.49896,135.5184,Europe
Croatia,2008,26.59629,135.5312,Europe
Croatia,1989,25.56232,137.7672,Europe
Croatia,1980,25.28752,137.9666,Europe
Croatia,1981,25.3169,138.0257,Europe
Croatia,1982,25.34765,138.0646,Europe
Croatia,1983,25.37672,138.0624,Europe
Cuba,1984,23.07165,129.8278,North America
Cuba,1985,23.16927,129.7053,North America
Cuba,1986,23.26024,129.5663,North America
Cuba,1987,23.34879,129.4295,North America
Cuba,1988,23.43399,129.3217,North America
Cuba,1990,23.58502,129.0787,North America
Cuba,1991,23.63893,128.904,North America
Cuba,1992,23.67952,128.7168,North America
Cuba,1993,23.68752,128.5065,North America
